Nome,Região,Período,Resultado,Distrito
V0246OBITOS DA POPULACAO DE 60 ANOS OU MAIS VITIMAS DE AGRESSAO,SANTA CECILIA DISTRITO,2020,0,SANTA CECILIA
V0246OBITOS DA POPULACAO DE 60 ANOS OU MAIS VITIMAS DE AGRESSAO,BOM RETIRO DISTRITO,2009,1,BOM RETIRO
V0246OBITOS DA POPULACAO DE 60 ANOS OU MAIS VITIMAS DE AGRESSAO,LIBERDADE DISTRITO,2020,0,LIBERDADE
V0246OBITOS DA POPULACAO DE 60 ANOS OU MAIS VITIMAS DE AGRESSAO,REPUBLICA DISTRITO,2005,0,REPUBLICA
V0246OBITOS DA POPULACAO DE 60 ANOS OU MAIS VITIMAS DE AGRESSAO,BELA VISTA DISTRITO,2009,0,BELA VISTA
V0246OBITOS DA POPULACAO DE 60 ANOS OU MAIS VITIMAS DE AGRESSAO,REPUBLICA DISTRITO,2002,0,REPUBLICA
V0246OBITOS DA POPULACAO DE 60 ANOS OU MAIS VITIMAS DE AGRESSAO,BELA VISTA DISTRITO,2007,1,BELA VISTA
V0246OBITOS DA POPULACAO DE 60 ANOS OU MAIS VITIMAS DE AGRESSAO,SANTA CECILIA DISTRITO,2007,1,SANTA CECILIA
V0246OBITOS DA POPULACAO DE 60 ANOS OU MAIS VITIMAS DE AGRESSAO,REPUBLICA DISTRITO,2003,2,REPUBLICA
V0246OBITOS DA POPULACAO DE 60 ANOS OU MAIS VITIMAS DE AGRESSAO,SE DISTRITO,2006,0,SE
V0246OBITOS DA POPULACAO DE 60 ANOS OU MAIS VITIMAS DE AGRESSAO,REPUBLICA DISTRITO,2001,0,REPUBLICA
V0246OBITOS DA POPULACAO DE 60 ANOS OU MAIS VITIMAS DE AGRESSAO,CONSOLACAO DISTRITO,2016,0,CONSOLACAO
V0246OBITOS DA POPULACAO DE 60 ANOS OU MAIS VITIMAS DE AGRESSAO,CONSOLACAO DISTRITO,2009,1,CONSOLACAO
V0246OBITOS DA POPULACAO DE 60 ANOS OU MAIS VITIMAS DE AGRESSAO,LIBERDADE DISTRITO,2014,1,LIBERDADE
V0246OBITOS DA POPULACAO DE 60 ANOS OU MAIS VITIMAS DE AGRESSAO,SANTA CECILIA DISTRITO,2017,2,SANTA CECILIA
V0246OBITOS DA POPULACAO DE 60 ANOS OU MAIS VITIMAS DE AGRESSAO,SANTA CECILIA DISTRITO,2001,0,SANTA CECILIA
V0246OBITOS DA POPULACAO DE 60 ANOS OU MAIS VITIMAS DE AGRESSAO,SANTA CECILIA DISTRITO,2013,1,SANTA CECILIA
V0246OBITOS DA POPULACAO DE 60 ANOS OU MAIS VITIMAS DE AGRESSAO,CONSOLACAO DISTRITO,2002,0,CONSOLACAO
V0246OBITOS DA POPULACAO DE 60 ANOS OU MAIS VITIMAS DE AGRESSAO,LIBERDADE DISTRITO,2006,2,LIBERDADE
V0246OBITOS DA POPULACAO DE 60 ANOS OU MAIS VITIMAS DE AGRESSAO,REPUBLICA DISTRITO,2017,1,REPUBLICA
V0246OBITOS DA POPULACAO DE 60 ANOS OU MAIS VITIMAS DE AGRESSAO,LIBERDADE DISTRITO,2009,1,LIBERDADE
V0246OBITOS DA POPULACAO DE 60 ANOS OU MAIS VITIMAS DE AGRESSAO,LIBERDADE DISTRITO,2002,0,LIBERDADE
V0247OBITOS DE CRIANCAS E ADOLESCENTES VITIMAS DE CAUSAS EXTERNAS EXCETO VITIMAS DE AGRESSAO,SE DISTRITO,2001,0,SE
V0247OBITOS DE CRIANCAS E ADOLESCENTES VITIMAS DE CAUSAS EXTERNAS EXCETO VITIMAS DE AGRESSAO,LIBERDADE DISTRITO,2015,0,LIBERDADE
V0247OBITOS DE CRIANCAS E ADOLESCENTES VITIMAS DE CAUSAS EXTERNAS EXCETO VITIMAS DE AGRESSAO,REPUBLICA DISTRITO,2010,0,REPUBLICA
V0247OBITOS DE CRIANCAS E ADOLESCENTES VITIMAS DE CAUSAS EXTERNAS EXCETO VITIMAS DE AGRESSAO,LIBERDADE DISTRITO,2003,0,LIBERDADE
V0247OBITOS DE CRIANCAS E ADOLESCENTES VITIMAS DE CAUSAS EXTERNAS EXCETO VITIMAS DE AGRESSAO,BOM RETIRO DISTRITO,2018,2,BOM RETIRO
V0247OBITOS DE CRIANCAS E ADOLESCENTES VITIMAS DE CAUSAS EXTERNAS EXCETO VITIMAS DE AGRESSAO,REPUBLICA DISTRITO,2008,3,REPUBLICA
V0247OBITOS DE CRIANCAS E ADOLESCENTES VITIMAS DE CAUSAS EXTERNAS EXCETO VITIMAS DE AGRESSAO,SE DISTRITO,2015,2,SE
V0247OBITOS DE CRIANCAS E ADOLESCENTES VITIMAS DE CAUSAS EXTERNAS EXCETO VITIMAS DE AGRESSAO,BELA VISTA DISTRITO,2018,1,BELA VISTA
V0247OBITOS DE CRIANCAS E ADOLESCENTES VITIMAS DE CAUSAS EXTERNAS EXCETO VITIMAS DE AGRESSAO,SE DISTRITO,2018,1,SE
V0247OBITOS DE CRIANCAS E ADOLESCENTES VITIMAS DE CAUSAS EXTERNAS EXCETO VITIMAS DE AGRESSAO,BELA VISTA DISTRITO,2017,1,BELA VISTA
V0247OBITOS DE CRIANCAS E ADOLESCENTES VITIMAS DE CAUSAS EXTERNAS EXCETO VITIMAS DE AGRESSAO,LIBERDADE DISTRITO,2011,2,LIBERDADE
V0247OBITOS DE CRIANCAS E ADOLESCENTES VITIMAS DE CAUSAS EXTERNAS EXCETO VITIMAS DE AGRESSAO,BOM RETIRO DISTRITO,2001,0,BOM RETIRO
V0247OBITOS DE CRIANCAS E ADOLESCENTES VITIMAS DE CAUSAS EXTERNAS EXCETO VITIMAS DE AGRESSAO,CAMBUCI DISTRITO,2019,1,CAMBUCI
V0247OBITOS DE CRIANCAS E ADOLESCENTES VITIMAS DE CAUSAS EXTERNAS EXCETO VITIMAS DE AGRESSAO,CAMBUCI DISTRITO,2011,1,CAMBUCI
V0247OBITOS DE CRIANCAS E ADOLESCENTES VITIMAS DE CAUSAS EXTERNAS EXCETO VITIMAS DE AGRESSAO,CONSOLACAO DISTRITO,2007,0,CONSOLACAO
V0247OBITOS DE CRIANCAS E ADOLESCENTES VITIMAS DE CAUSAS EXTERNAS EXCETO VITIMAS DE AGRESSAO,SE DISTRITO,2002,0,SE
V0247OBITOS DE CRIANCAS E ADOLESCENTES VITIMAS DE CAUSAS EXTERNAS EXCETO VITIMAS DE AGRESSAO,CONSOLACAO DISTRITO,2015,0,CONSOLACAO
V0247OBITOS DE CRIANCAS E ADOLESCENTES VITIMAS DE CAUSAS EXTERNAS EXCETO VITIMAS DE AGRESSAO,SE DISTRITO,2019,0,SE
V0247OBITOS DE CRIANCAS E ADOLESCENTES VITIMAS DE CAUSAS EXTERNAS EXCETO VITIMAS DE AGRESSAO,SANTA CECILIA DISTRITO,2005,1,SANTA CECILIA
V0247OBITOS DE CRIANCAS E ADOLESCENTES VITIMAS DE CAUSAS EXTERNAS EXCETO VITIMAS DE AGRESSAO,BELA VISTA DISTRITO,2008,1,BELA VISTA
V0247OBITOS DE CRIANCAS E ADOLESCENTES VITIMAS DE CAUSAS EXTERNAS EXCETO VITIMAS DE AGRESSAO,SE DISTRITO,2013,5,SE
V0247OBITOS DE CRIANCAS E ADOLESCENTES VITIMAS DE CAUSAS EXTERNAS EXCETO VITIMAS DE AGRESSAO,LIBERDADE DISTRITO,2008,1,LIBERDADE
V0247OBITOS DE CRIANCAS E ADOLESCENTES VITIMAS DE CAUSAS EXTERNAS EXCETO VITIMAS DE AGRESSAO,LIBERDADE DISTRITO,2007,0,LIBERDADE
V0247OBITOS DE CRIANCAS E ADOLESCENTES VITIMAS DE CAUSAS EXTERNAS EXCETO VITIMAS DE AGRESSAO,SANTA CECILIA DISTRITO,2004,1,SANTA CECILIA
V0247OBITOS DE CRIANCAS E ADOLESCENTES VITIMAS DE CAUSAS EXTERNAS EXCETO VITIMAS DE AGRESSAO,BELA VISTA DISTRITO,2011,1,BELA VISTA
V0247OBITOS DE CRIANCAS E ADOLESCENTES VITIMAS DE CAUSAS EXTERNAS EXCETO VITIMAS DE AGRESSAO,BOM RETIRO DISTRITO,2012,0,BOM RETIRO
V0247OBITOS DE CRIANCAS E ADOLESCENTES VITIMAS DE CAUSAS EXTERNAS EXCETO VITIMAS DE AGRESSAO,BOM RETIRO DISTRITO,2019,0,BOM RETIRO
V0247OBITOS DE CRIANCAS E ADOLESCENTES VITIMAS DE CAUSAS EXTERNAS EXCETO VITIMAS DE AGRESSAO,REPUBLICA DISTRITO,2002,0,REPUBLICA
V0247OBITOS DE CRIANCAS E ADOLESCENTES VITIMAS DE CAUSAS EXTERNAS EXCETO VITIMAS DE AGRESSAO,CONSOLACAO DISTRITO,2001,2,CONSOLACAO
V0247OBITOS DE CRIANCAS E ADOLESCENTES VITIMAS DE CAUSAS EXTERNAS EXCETO VITIMAS DE AGRESSAO,BOM RETIRO DISTRITO,2015,0,BOM RETIRO
V0247OBITOS DE CRIANCAS E ADOLESCENTES VITIMAS DE CAUSAS EXTERNAS EXCETO VITIMAS DE AGRESSAO,BOM RETIRO DISTRITO,2020,0,BOM RETIRO
V0247OBITOS DE CRIANCAS E ADOLESCENTES VITIMAS DE CAUSAS EXTERNAS EXCETO VITIMAS DE AGRESSAO,LIBERDADE DISTRITO,2017,1,LIBERDADE
V0247OBITOS DE CRIANCAS E ADOLESCENTES VITIMAS DE CAUSAS EXTERNAS EXCETO VITIMAS DE AGRESSAO,BELA VISTA DISTRITO,2003,0,BELA VISTA
V0247OBITOS DE CRIANCAS E ADOLESCENTES VITIMAS DE CAUSAS EXTERNAS EXCETO VITIMAS DE AGRESSAO,BOM RETIRO DISTRITO,2011,1,BOM RETIRO
V0247OBITOS DE CRIANCAS E ADOLESCENTES VITIMAS DE CAUSAS EXTERNAS EXCETO VITIMAS DE AGRESSAO,SE DISTRITO,2000,0,SE
V0247OBITOS DE CRIANCAS E ADOLESCENTES VITIMAS DE CAUSAS EXTERNAS EXCETO VITIMAS DE AGRESSAO,CAMBUCI DISTRITO,2000,1,CAMBUCI
V0247OBITOS DE CRIANCAS E ADOLESCENTES VITIMAS DE CAUSAS EXTERNAS EXCETO VITIMAS DE AGRESSAO,BELA VISTA DISTRITO,2014,1,BELA VISTA
V0247OBITOS DE CRIANCAS E ADOLESCENTES VITIMAS DE CAUSAS EXTERNAS EXCETO VITIMAS DE AGRESSAO,BELA VISTA DISTRITO,2020,0,BELA VISTA
V0247OBITOS DE CRIANCAS E ADOLESCENTES VITIMAS DE CAUSAS EXTERNAS EXCETO VITIMAS DE AGRESSAO,BOM RETIRO DISTRITO,2002,0,BOM RETIRO
V0247OBITOS DE CRIANCAS E ADOLESCENTES VITIMAS DE CAUSAS EXTERNAS EXCETO VITIMAS DE AGRESSAO,BELA VISTA DISTRITO,2000,0,BELA VISTA
V0247OBITOS DE CRIANCAS E ADOLESCENTES VITIMAS DE CAUSAS EXTERNAS EXCETO VITIMAS DE AGRESSAO,BELA VISTA DISTRITO,2006,0,BELA VISTA
V0247OBITOS DE CRIANCAS E ADOLESCENTES VITIMAS DE CAUSAS EXTERNAS EXCETO VITIMAS DE AGRESSAO,CAMBUCI DISTRITO,2020,0,CAMBUCI
V0247OBITOS DE CRIANCAS E ADOLESCENTES VITIMAS DE CAUSAS EXTERNAS EXCETO VITIMAS DE AGRESSAO,LIBERDADE DISTRITO,2006,0,LIBERDADE
V0247OBITOS DE CRIANCAS E ADOLESCENTES VITIMAS DE CAUSAS EXTERNAS EXCETO VITIMAS DE AGRESSAO,CONSOLACAO DISTRITO,2008,2,CONSOLACAO
V0247OBITOS DE CRIANCAS E ADOLESCENTES VITIMAS DE CAUSAS EXTERNAS EXCETO VITIMAS DE AGRESSAO,CAMBUCI DISTRITO,2001,0,CAMBUCI
V0247OBITOS DE CRIANCAS E ADOLESCENTES VITIMAS DE CAUSAS EXTERNAS EXCETO VITIMAS DE AGRESSAO,LIBERDADE DISTRITO,2001,0,LIBERDADE
V0247OBITOS DE CRIANCAS E ADOLESCENTES VITIMAS DE CAUSAS EXTERNAS EXCETO VITIMAS DE AGRESSAO,BOM RETIRO DISTRITO,2014,2,BOM RETIRO
V0247OBITOS DE CRIANCAS E ADOLESCENTES VITIMAS DE CAUSAS EXTERNAS EXCETO VITIMAS DE AGRESSAO,LIBERDADE DISTRITO,2014,2,LIBERDADE
V0247OBITOS DE CRIANCAS E ADOLESCENTES VITIMAS DE CAUSAS EXTERNAS EXCETO VITIMAS DE AGRESSAO,BOM RETIRO DISTRITO,2007,1,BOM RETIRO
V0247OBITOS DE CRIANCAS E ADOLESCENTES VITIMAS DE CAUSAS EXTERNAS EXCETO VITIMAS DE AGRESSAO,CONSOLACAO DISTRITO,2002,0,CONSOLACAO
V0247OBITOS DE CRIANCAS E ADOLESCENTES VITIMAS DE CAUSAS EXTERNAS EXCETO VITIMAS DE AGRESSAO,SANTA CECILIA DISTRITO,2012,2,SANTA CECILIA
V0247OBITOS DE CRIANCAS E ADOLESCENTES VITIMAS DE CAUSAS EXTERNAS EXCETO VITIMAS DE AGRESSAO,CONSOLACAO DISTRITO,2013,1,CONSOLACAO
V0247OBITOS DE CRIANCAS E ADOLESCENTES VITIMAS DE CAUSAS EXTERNAS EXCETO VITIMAS DE AGRESSAO,CAMBUCI DISTRITO,2017,0,CAMBUCI
V0247OBITOS DE CRIANCAS E ADOLESCENTES VITIMAS DE CAUSAS EXTERNAS EXCETO VITIMAS DE AGRESSAO,SANTA CECILIA DISTRITO,2006,1,SANTA CECILIA
V0247OBITOS DE CRIANCAS E ADOLESCENTES VITIMAS DE CAUSAS EXTERNAS EXCETO VITIMAS DE AGRESSAO,CONSOLACAO DISTRITO,2018,0,CONSOLACAO
V0247OBITOS DE CRIANCAS E ADOLESCENTES VITIMAS DE CAUSAS EXTERNAS EXCETO VITIMAS DE AGRESSAO,SE DISTRITO,2012,1,SE
V0247OBITOS DE CRIANCAS E ADOLESCENTES VITIMAS DE CAUSAS EXTERNAS EXCETO VITIMAS DE AGRESSAO,LIBERDADE DISTRITO,2004,0,LIBERDADE
V0247OBITOS DE CRIANCAS E ADOLESCENTES VITIMAS DE CAUSAS EXTERNAS EXCETO VITIMAS DE AGRESSAO,REPUBLICA DISTRITO,2005,0,REPUBLICA
V0247OBITOS DE CRIANCAS E ADOLESCENTES VITIMAS DE CAUSAS EXTERNAS EXCETO VITIMAS DE AGRESSAO,BELA VISTA DISTRITO,2002,2,BELA VISTA
V0247OBITOS DE CRIANCAS E ADOLESCENTES VITIMAS DE CAUSAS EXTERNAS EXCETO VITIMAS DE AGRESSAO,LIBERDADE DISTRITO,2009,1,LIBERDADE
V0247OBITOS DE CRIANCAS E ADOLESCENTES VITIMAS DE CAUSAS EXTERNAS EXCETO VITIMAS DE AGRESSAO,CAMBUCI DISTRITO,2006,1,CAMBUCI
V0247OBITOS DE CRIANCAS E ADOLESCENTES VITIMAS DE CAUSAS EXTERNAS EXCETO VITIMAS DE AGRESSAO,CAMBUCI DISTRITO,2008,0,CAMBUCI
V0247OBITOS DE CRIANCAS E ADOLESCENTES VITIMAS DE CAUSAS EXTERNAS EXCETO VITIMAS DE AGRESSAO,BELA VISTA DISTRITO,2012,1,BELA VISTA
V0247OBITOS DE CRIANCAS E ADOLESCENTES VITIMAS DE CAUSAS EXTERNAS EXCETO VITIMAS DE AGRESSAO,CONSOLACAO DISTRITO,2006,0,CONSOLACAO
V0247OBITOS DE CRIANCAS E ADOLESCENTES VITIMAS DE CAUSAS EXTERNAS EXCETO VITIMAS DE AGRESSAO,SE DISTRITO,2008,1,SE
V0247OBITOS DE CRIANCAS E ADOLESCENTES VITIMAS DE CAUSAS EXTERNAS EXCETO VITIMAS DE AGRESSAO,CAMBUCI DISTRITO,2003,0,CAMBUCI
V0247OBITOS DE CRIANCAS E ADOLESCENTES VITIMAS DE CAUSAS EXTERNAS EXCETO VITIMAS DE AGRESSAO,BELA VISTA DISTRITO,2016,1,BELA VISTA
V0247OBITOS DE CRIANCAS E ADOLESCENTES VITIMAS DE CAUSAS EXTERNAS EXCETO VITIMAS DE AGRESSAO,SANTA CECILIA DISTRITO,2009,1,SANTA CECILIA
V0247OBITOS DE CRIANCAS E ADOLESCENTES VITIMAS DE CAUSAS EXTERNAS EXCETO VITIMAS DE AGRESSAO,REPUBLICA DISTRITO,2014,3,REPUBLICA
V0247OBITOS DE CRIANCAS E ADOLESCENTES VITIMAS DE CAUSAS EXTERNAS EXCETO VITIMAS DE AGRESSAO,REPUBLICA DISTRITO,2019,2,REPUBLICA
V0247OBITOS DE CRIANCAS E ADOLESCENTES VITIMAS DE CAUSAS EXTERNAS EXCETO VITIMAS DE AGRESSAO,BELA VISTA DISTRITO,2004,0,BELA VISTA
V0247OBITOS DE CRIANCAS E ADOLESCENTES VITIMAS DE CAUSAS EXTERNAS EXCETO VITIMAS DE AGRESSAO,LIBERDADE DISTRITO,2016,1,LIBERDADE
V0247OBITOS DE CRIANCAS E ADOLESCENTES VITIMAS DE CAUSAS EXTERNAS EXCETO VITIMAS DE AGRESSAO,CONSOLACAO DISTRITO,2000,0,CONSOLACAO
V0247OBITOS DE CRIANCAS E ADOLESCENTES VITIMAS DE CAUSAS EXTERNAS EXCETO VITIMAS DE AGRESSAO,SANTA CECILIA DISTRITO,2007,2,SANTA CECILIA
V0247OBITOS DE CRIANCAS E ADOLESCENTES VITIMAS DE CAUSAS EXTERNAS EXCETO VITIMAS DE AGRESSAO,REPUBLICA DISTRITO,2017,2,REPUBLICA
V0247OBITOS DE CRIANCAS E ADOLESCENTES VITIMAS DE CAUSAS EXTERNAS EXCETO VITIMAS DE AGRESSAO,SE DISTRITO,2010,0,SE
V0247OBITOS DE CRIANCAS E ADOLESCENTES VITIMAS DE CAUSAS EXTERNAS EXCETO VITIMAS DE AGRESSAO,SE DISTRITO,2007,0,SE
V0247OBITOS DE CRIANCAS E ADOLESCENTES VITIMAS DE CAUSAS EXTERNAS EXCETO VITIMAS DE AGRESSAO,BELA VISTA DISTRITO,2009,0,BELA VISTA
V0247OBITOS DE CRIANCAS E ADOLESCENTES VITIMAS DE CAUSAS EXTERNAS EXCETO VITIMAS DE AGRESSAO,LIBERDADE DISTRITO,2012,2,LIBERDADE
V0247OBITOS DE CRIANCAS E ADOLESCENTES VITIMAS DE CAUSAS EXTERNAS EXCETO VITIMAS DE AGRESSAO,LIBERDADE DISTRITO,2005,1,LIBERDADE
V0247OBITOS DE CRIANCAS E ADOLESCENTES VITIMAS DE CAUSAS EXTERNAS EXCETO VITIMAS DE AGRESSAO,SANTA CECILIA DISTRITO,2011,2,SANTA CECILIA
V0247OBITOS DE CRIANCAS E ADOLESCENTES VITIMAS DE CAUSAS EXTERNAS EXCETO VITIMAS DE AGRESSAO,SANTA CECILIA DISTRITO,2018,1,SANTA CECILIA
V0247OBITOS DE CRIANCAS E ADOLESCENTES VITIMAS DE CAUSAS EXTERNAS EXCETO VITIMAS DE AGRESSAO,BELA VISTA DISTRITO,2005,0,BELA VISTA
V0247OBITOS DE CRIANCAS E ADOLESCENTES VITIMAS DE CAUSAS EXTERNAS EXCETO VITIMAS DE AGRESSAO,REPUBLICA DISTRITO,2018,8,REPUBLICA
V0247OBITOS DE CRIANCAS E ADOLESCENTES VITIMAS DE CAUSAS EXTERNAS EXCETO VITIMAS DE AGRESSAO,CONSOLACAO DISTRITO,2017,0,CONSOLACAO
V0247OBITOS DE CRIANCAS E ADOLESCENTES VITIMAS DE CAUSAS EXTERNAS EXCETO VITIMAS DE AGRESSAO,CONSOLACAO DISTRITO,2020,0,CONSOLACAO
V0247OBITOS DE CRIANCAS E ADOLESCENTES VITIMAS DE CAUSAS EXTERNAS EXCETO VITIMAS DE AGRESSAO,LIBERDADE DISTRITO,2013,3,LIBERDADE
V0247OBITOS DE CRIANCAS E ADOLESCENTES VITIMAS DE CAUSAS EXTERNAS EXCETO VITIMAS DE AGRESSAO,REPUBLICA DISTRITO,2009,0,REPUBLICA
V0247OBITOS DE CRIANCAS E ADOLESCENTES VITIMAS DE CAUSAS EXTERNAS EXCETO VITIMAS DE AGRESSAO,BOM RETIRO DISTRITO,2009,2,BOM RETIRO
V0247OBITOS DE CRIANCAS E ADOLESCENTES VITIMAS DE CAUSAS EXTERNAS EXCETO VITIMAS DE AGRESSAO,CONSOLACAO DISTRITO,2009,0,CONSOLACAO
V0247OBITOS DE CRIANCAS E ADOLESCENTES VITIMAS DE CAUSAS EXTERNAS EXCETO VITIMAS DE AGRESSAO,REPUBLICA DISTRITO,2000,0,REPUBLICA
V0247OBITOS DE CRIANCAS E ADOLESCENTES VITIMAS DE CAUSAS EXTERNAS EXCETO VITIMAS DE AGRESSAO,CONSOLACAO DISTRITO,2019,0,CONSOLACAO
V0247OBITOS DE CRIANCAS E ADOLESCENTES VITIMAS DE CAUSAS EXTERNAS EXCETO VITIMAS DE AGRESSAO,SE DISTRITO,2004,0,SE
V0247OBITOS DE CRIANCAS E ADOLESCENTES VITIMAS DE CAUSAS EXTERNAS EXCETO VITIMAS DE AGRESSAO,BELA VISTA DISTRITO,2015,1,BELA VISTA
V0247OBITOS DE CRIANCAS E ADOLESCENTES VITIMAS DE CAUSAS EXTERNAS EXCETO VITIMAS DE AGRESSAO,REPUBLICA DISTRITO,2015,3,REPUBLICA
V0247OBITOS DE CRIANCAS E ADOLESCENTES VITIMAS DE CAUSAS EXTERNAS EXCETO VITIMAS DE AGRESSAO,BOM RETIRO DISTRITO,2010,2,BOM RETIRO
V0247OBITOS DE CRIANCAS E ADOLESCENTES VITIMAS DE CAUSAS EXTERNAS EXCETO VITIMAS DE AGRESSAO,BOM RETIRO DISTRITO,2005,0,BOM RETIRO
V0247OBITOS DE CRIANCAS E ADOLESCENTES VITIMAS DE CAUSAS EXTERNAS EXCETO VITIMAS DE AGRESSAO,CONSOLACAO DISTRITO,2011,1,CONSOLACAO
V0247OBITOS DE CRIANCAS E ADOLESCENTES VITIMAS DE CAUSAS EXTERNAS EXCETO VITIMAS DE AGRESSAO,REPUBLICA DISTRITO,2004,0,REPUBLICA
V0247OBITOS DE CRIANCAS E ADOLESCENTES VITIMAS DE CAUSAS EXTERNAS EXCETO VITIMAS DE AGRESSAO,SE DISTRITO,2009,2,SE
V0247OBITOS DE CRIANCAS E ADOLESCENTES VITIMAS DE CAUSAS EXTERNAS EXCETO VITIMAS DE AGRESSAO,CONSOLACAO DISTRITO,2012,0,CONSOLACAO
V0247OBITOS DE CRIANCAS E ADOLESCENTES VITIMAS DE CAUSAS EXTERNAS EXCETO VITIMAS DE AGRESSAO,REPUBLICA DISTRITO,2013,0,REPUBLICA
V0247OBITOS DE CRIANCAS E ADOLESCENTES VITIMAS DE CAUSAS EXTERNAS EXCETO VITIMAS DE AGRESSAO,REPUBLICA DISTRITO,2016,1,REPUBLICA
V0247OBITOS DE CRIANCAS E ADOLESCENTES VITIMAS DE CAUSAS EXTERNAS EXCETO VITIMAS DE AGRESSAO,CAMBUCI DISTRITO,2005,0,CAMBUCI
V0247OBITOS DE CRIANCAS E ADOLESCENTES VITIMAS DE CAUSAS EXTERNAS EXCETO VITIMAS DE AGRESSAO,SE DISTRITO,2014,1,SE
V0247OBITOS DE CRIANCAS E ADOLESCENTES VITIMAS DE CAUSAS EXTERNAS EXCETO VITIMAS DE AGRESSAO,CAMBUCI DISTRITO,2015,1,CAMBUCI
V0247OBITOS DE CRIANCAS E ADOLESCENTES VITIMAS DE CAUSAS EXTERNAS EXCETO VITIMAS DE AGRESSAO,BOM RETIRO DISTRITO,2017,0,BOM RETIRO
V0247OBITOS DE CRIANCAS E ADOLESCENTES VITIMAS DE CAUSAS EXTERNAS EXCETO VITIMAS DE AGRESSAO,REPUBLICA DISTRITO,2020,1,REPUBLICA
V0247OBITOS DE CRIANCAS E ADOLESCENTES VITIMAS DE CAUSAS EXTERNAS EXCETO VITIMAS DE AGRESSAO,CONSOLACAO DISTRITO,2003,0,CONSOLACAO
V0247OBITOS DE CRIANCAS E ADOLESCENTES VITIMAS DE CAUSAS EXTERNAS EXCETO VITIMAS DE AGRESSAO,SE DISTRITO,2011,1,SE
V0247OBITOS DE CRIANCAS E ADOLESCENTES VITIMAS DE CAUSAS EXTERNAS EXCETO VITIMAS DE AGRESSAO,BELA VISTA DISTRITO,2013,1,BELA VISTA
V0247OBITOS DE CRIANCAS E ADOLESCENTES VITIMAS DE CAUSAS EXTERNAS EXCETO VITIMAS DE AGRESSAO,REPUBLICA DISTRITO,2012,0,REPUBLICA
V0247OBITOS DE CRIANCAS E ADOLESCENTES VITIMAS DE CAUSAS EXTERNAS EXCETO VITIMAS DE AGRESSAO,BOM RETIRO DISTRITO,2016,0,BOM RETIRO
V0247OBITOS DE CRIANCAS E ADOLESCENTES VITIMAS DE CAUSAS EXTERNAS EXCETO VITIMAS DE AGRESSAO,BOM RETIRO DISTRITO,2003,0,BOM RETIRO
V0247OBITOS DE CRIANCAS E ADOLESCENTES VITIMAS DE CAUSAS EXTERNAS EXCETO VITIMAS DE AGRESSAO,LIBERDADE DISTRITO,2000,0,LIBERDADE
V0247OBITOS DE CRIANCAS E ADOLESCENTES VITIMAS DE CAUSAS EXTERNAS EXCETO VITIMAS DE AGRESSAO,SE DISTRITO,2016,3,SE
V0247OBITOS DE CRIANCAS E ADOLESCENTES VITIMAS DE CAUSAS EXTERNAS EXCETO VITIMAS DE AGRESSAO,SANTA CECILIA DISTRITO,2016,0,SANTA CECILIA
V0247OBITOS DE CRIANCAS E ADOLESCENTES VITIMAS DE CAUSAS EXTERNAS EXCETO VITIMAS DE AGRESSAO,REPUBLICA DISTRITO,2007,2,REPUBLICA
V0247OBITOS DE CRIANCAS E ADOLESCENTES VITIMAS DE CAUSAS EXTERNAS EXCETO VITIMAS DE AGRESSAO,CAMBUCI DISTRITO,2014,0,CAMBUCI
V0247OBITOS DE CRIANCAS E ADOLESCENTES VITIMAS DE CAUSAS EXTERNAS EXCETO VITIMAS DE AGRESSAO,LIBERDADE DISTRITO,2018,2,LIBERDADE
V0247OBITOS DE CRIANCAS E ADOLESCENTES VITIMAS DE CAUSAS EXTERNAS EXCETO VITIMAS DE AGRESSAO,LIBERDADE DISTRITO,2020,2,LIBERDADE
V0247OBITOS DE CRIANCAS E ADOLESCENTES VITIMAS DE CAUSAS EXTERNAS EXCETO VITIMAS DE AGRESSAO,SE DISTRITO,2020,1,SE
V0247OBITOS DE CRIANCAS E ADOLESCENTES VITIMAS DE CAUSAS EXTERNAS EXCETO VITIMAS DE AGRESSAO,SANTA CECILIA DISTRITO,2013,0,SANTA CECILIA
V0247OBITOS DE CRIANCAS E ADOLESCENTES VITIMAS DE CAUSAS EXTERNAS EXCETO VITIMAS DE AGRESSAO,SANTA CECILIA DISTRITO,2019,2,SANTA CECILIA
V0247OBITOS DE CRIANCAS E ADOLESCENTES VITIMAS DE CAUSAS EXTERNAS EXCETO VITIMAS DE AGRESSAO,REPUBLICA DISTRITO,2011,0,REPUBLICA
V0247OBITOS DE CRIANCAS E ADOLESCENTES VITIMAS DE CAUSAS EXTERNAS EXCETO VITIMAS DE AGRESSAO,SANTA CECILIA DISTRITO,2014,1,SANTA CECILIA
V0247OBITOS DE CRIANCAS E ADOLESCENTES VITIMAS DE CAUSAS EXTERNAS EXCETO VITIMAS DE AGRESSAO,BELA VISTA DISTRITO,2010,2,BELA VISTA
V0247OBITOS DE CRIANCAS E ADOLESCENTES VITIMAS DE CAUSAS EXTERNAS EXCETO VITIMAS DE AGRESSAO,SANTA CECILIA DISTRITO,2010,1,SANTA CECILIA
V0247OBITOS DE CRIANCAS E ADOLESCENTES VITIMAS DE CAUSAS EXTERNAS EXCETO VITIMAS DE AGRESSAO,BOM RETIRO DISTRITO,2013,2,BOM RETIRO
